0.9094 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
27.6763 	EXP 	distr: autoDraw = True
27.6763 	EXP 	distr: autoDraw = True
27.6763 	EXP 	distr: autoDraw = True
27.6763 	EXP 	distr: autoDraw = True
27.6763 	EXP 	distr: autoDraw = True
27.6763 	EXP 	fixation: autoDraw = True
27.6763 	EXP 	target: autoDraw = True
27.7432 	DATA 	Mouse:  Left button up, pos=(494,818)
28.9675 	DATA 	Mouse: Left button down, pos=(926,549)
28.9715 	EXP 	New trial (rep=5, index=0): None
28.9737 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=81, pos=array([-0.06383713,  0.15353578]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
28.9752 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=229, pos=array([-0.38179678, -0.38341985]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
28.9765 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=337, pos=array([-0.40415675, -0.19093314]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
28.9778 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=36, pos=array([-0.43666823, -0.46273635]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
28.9791 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=101, pos=array([-0.43108992, -0.08028812]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
28.9805 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=74, pos=array([ 0.05570763, -0.49957376]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
28.9818 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=76, pos=array([ 0.36808951, -0.02836525]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
28.9831 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=269, pos=array([-0.34484582,  0.02200593]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
28.9844 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=178, pos=array([-0.08566008, -0.14631622]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
28.9857 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=137, pos=array([-0.00771648, -0.30875351]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
28.9932 	EXP 	fixation: autoDraw = False
28.9932 	EXP 	target: autoDraw = False
28.9932 	EXP 	distr: autoDraw = False
28.9932 	EXP 	distr: autoDraw = False
28.9932 	EXP 	distr: autoDraw = False
28.9932 	EXP 	distr: autoDraw = False
28.9932 	EXP 	distr: autoDraw = False
28.9932 	EXP 	distr: autoDraw = True
28.9932 	EXP 	distr: autoDraw = True
28.9932 	EXP 	distr: autoDraw = True
28.9932 	EXP 	distr: autoDraw = True
28.9932 	EXP 	distr: autoDraw = True
28.9932 	EXP 	distr: autoDraw = True
28.9932 	EXP 	distr: autoDraw = True
28.9932 	EXP 	distr: autoDraw = True
28.9932 	EXP 	distr: autoDraw = True
28.9932 	EXP 	distr: autoDraw = True
28.9932 	EXP 	fixation: autoDraw = True
28.9932 	EXP 	target: autoDraw = True
29.0837 	DATA 	Mouse:  Left button up, pos=(926,549)
30.4930 	DATA 	Mouse: Left button down, pos=(444,877)
30.4967 	EXP 	New trial (rep=6, index=0): None
30.4987 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=53, pos=array([ 0.15339008, -0.11896829]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
30.5001 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=247, pos=array([ 0.20289311, -0.29516761]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
30.5014 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=120, pos=array([ 0.13897449, -0.04326565]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
30.5027 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=188, pos=array([ 0.48138155, -0.32643702]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
30.5040 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=17, pos=array([-0.305572  ,  0.09872881]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
30.5055 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=184, pos=array([-0.37828558, -0.02127224]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
30.5068 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=170, pos=array([0.01290054, 0.06925709]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
30.5081 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=48, pos=array([ 0.41160533, -0.31750564]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
30.5093 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=175, pos=array([ 0.45942733, -0.30704893]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
30.5106 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=46, pos=array([-0.19784476,  0.3037312 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
30.5179 	EXP 	fixation: autoDraw = False
30.5179 	EXP 	target: autoDraw = False
30.5179 	EXP 	distr: autoDraw = False
30.5179 	EXP 	distr: autoDraw = False
30.5179 	EXP 	distr: autoDraw = False
30.5179 	EXP 	distr: autoDraw = False
30.5179 	EXP 	distr: autoDraw = False
30.5179 	EXP 	distr: autoDraw = False
30.5179 	EXP 	distr: autoDraw = False
30.5179 	EXP 	distr: autoDraw = False
30.5179 	EXP 	distr: autoDraw = False
30.5179 	EXP 	distr: autoDraw = False
30.5179 	EXP 	distr: autoDraw = True
30.5179 	EXP 	distr: autoDraw = True
30.5179 	EXP 	distr: autoDraw = True
30.5179 	EXP 	distr: autoDraw = True
30.5179 	EXP 	distr: autoDraw = True
30.5179 	EXP 	distr: autoDraw = True
30.5179 	EXP 	distr: autoDraw = True
30.5179 	EXP 	distr: autoDraw = True
30.5179 	EXP 	distr: autoDraw = True
30.5179 	EXP 	distr: autoDraw = True
30.5179 	EXP 	fixation: autoDraw = True
30.5179 	EXP 	target: autoDraw = True
30.5597 	DATA 	Mouse:  Left button up, pos=(444,877)
31.8835 	DATA 	Mouse: Left button down, pos=(402,590)
31.8871 	EXP 	New trial (rep=7, index=0): None
31.8889 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=318, pos=array([ 0.48073976, -0.25631395]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
31.8903 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=69, pos=array([-0.35336602, -0.36135639]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
31.8916 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=112, pos=array([-0.18705152,  0.37264796]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
31.8929 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=171, pos=array([-0.1535211 ,  0.38328371]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
31.8942 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=285, pos=array([-0.07110553, -0.29917359]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
31.8947 	DATA 	Mouse:  Left button up, pos=(402,590)
